iteration,Train/mean_reward,Train/mean_episode_length,Episode_Reward/action_rate,Episode_Reward/joint_vel,Episode_Reward/peg_hole_xy_alignment,Episode_Reward/peg_insertion_progress,Metrics/object_pose/position_error,Metrics/object_pose/orientation_error,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time
2263,0.29179832339286804,250.0,-0.06029365211725235,-0.5864989757537842,0.4747123122215271,0.22846637666225433,0.559149444103241,3.0665786266326904,0.0001835057482821867,-0.011872508563101292,-2.401322841644287,3.3749998692655936e-05,0.17971239984035492,1220.0,0.9748265743255615,0.28377604484558105
2264,0.2854519188404083,250.0,-0.061200615018606186,-0.5948506593704224,0.470459908246994,0.2278343141078949,0.5707980394363403,3.0509848594665527,0.00023379080812446773,-0.011487776413559914,-2.405017375946045,2.2500000341096893e-05,0.17967860400676727,1205.0,0.9864604473114014,0.2881600856781006
2265,0.290147989988327,250.0,-0.061482787132263184,-0.5777124762535095,0.47246307134628296,0.22823695838451385,0.520248293876648,3.0570006370544434,0.00020408340787980705,-0.009479165077209473,-2.4064629077911377,9.999999747378752e-06,0.17961667478084564,1208.0,1.0095469951629639,0.26157665252685547
2266,0.2920301556587219,250.0,-0.05956759303808212,-0.5798375606536865,0.47453901171684265,0.22848191857337952,0.615123450756073,3.0587213039398193,0.00017331806884612888,-0.004759257659316063,-2.4113988876342773,2.2500000341096893e-05,0.1794547289609909,1224.0,0.9853091239929199,0.269087553024292
2267,0.29351916909217834,250.0,-0.06014072895050049,-0.5702833533287048,0.4699363112449646,0.2276727855205536,0.5417827367782593,3.055307149887085,0.0001725277688819915,-0.002678684424608946,-2.4183950424194336,9.999999747378752e-06,0.17936983704566956,1194.0,0.9932675361633301,0.2921311855316162
2268,0.289524644613266,250.0,-0.06171252578496933,-0.6049323081970215,0.48143380880355835,0.22959724068641663,0.5542412996292114,3.0528273582458496,0.0001373856794089079,-0.005188158247619867,-2.4203925132751465,3.3749998692655936e-05,0.17931823432445526,1193.0,0.9921243190765381,0.2951531410217285
2269,0.29027286171913147,250.0,-0.06283579766750336,-0.6019803285598755,0.4734388291835785,0.2283732146024704,0.5740634202957153,3.040811538696289,0.00015688120038248599,-0.01117177214473486,-2.4233720302581787,2.2500000341096893e-05,0.179223895072937,1196.0,0.9955117702484131,0.28817272186279297
2270,0.28733646869659424,250.0,-0.059801843017339706,-0.5923237800598145,0.47737520933151245,0.22904664278030396,0.5572968125343323,3.0551300048828125,0.00016602106916252524,-0.003343696938827634,-2.427095651626587,9.999999747378752e-06,0.17918512225151062,1266.0,0.9627659320831299,0.2502923011779785
2271,0.29176437854766846,250.0,-0.06015891581773758,-0.5858361721038818,0.472565233707428,0.22823064029216766,0.5752410888671875,3.05975341796875,0.00012277354835532606,-0.003742230823263526,-2.429979085922241,3.3749998692655936e-05,0.1790749728679657,1352.0,0.8481924533843994,0.2877519130706787
2272,0.28683820366859436,250.0,-0.060948681086301804,-0.5741886496543884,0.47370707988739014,0.22853294014930725,0.5740044713020325,3.0482358932495117,0.00014000943338032812,-0.00743118254467845,-2.434443473815918,2.2500000341096893e-05,0.17901842296123505,1233.0,0.9631540775299072,0.28234148025512695
2273,0.2861687242984772,250.0,-0.06235158443450928,-0.5817550420761108,0.4728531539440155,0.22831939160823822,0.4731379449367523,3.033872365951538,0.00012066978524671867,-0.007318730931729078,-2.438675880432129,2.2500000341096893e-05,0.17884626984596252,1224.0,0.9830682277679443,0.2713449001312256
2274,0.28306594491004944,250.0,-0.0615733377635479,-0.5911707878112793,0.477321594953537,0.22917184233665466,0.5442801117897034,3.049351215362549,0.0001435446902178228,-0.010117843747138977,-2.4469032287597656,2.2500000341096893e-05,0.17868590354919434,1232.0,0.9653856754302979,0.2809560298919678
2275,0.2814404368400574,250.0,-0.06180378794670105,-0.5882217884063721,0.47155866026878357,0.2280643880367279,0.5776616334915161,3.053509473800659,0.00014724204083904624,-0.008955956436693668,-2.4537622928619385,1.4999999621068127e-05,0.17851123213768005,1270.0,0.9106452465057373,0.29842042922973633
2276,0.2829095721244812,250.0,-0.06398199498653412,-0.5835739970207214,0.47446176409721375,0.22862684726715088,0.5977620482444763,3.055417776107788,0.000277912913588807,-0.009762546047568321,-2.462541103363037,3.3749998692655936e-05,0.17832407355308533,1318.0,0.9569091796875,0.2078089714050293
2277,0.2801724672317505,250.0,-0.0643419474363327,-0.5969988107681274,0.4769969582557678,0.22915592789649963,0.604606032371521,3.0538463592529297,0.00012739861267618835,-0.005174269899725914,-2.46756649017334,9.999999747378752e-06,0.1782757043838501,1322.0,0.8994030952453613,0.26224684715270996
2278,0.2794741690158844,250.0,-0.06212128326296806,-0.5816534757614136,0.46751850843429565,0.22719386219978333,0.6284799575805664,3.036775588989258,0.00011849225120386109,-0.004498260095715523,-2.4723451137542725,3.3749998692655936e-05,0.17804363369941711,1279.0,0.9368219375610352,0.2636280059814453
2279,0.27614450454711914,250.0,-0.06360897421836853,-0.5962322950363159,0.47274845838546753,0.22831004858016968,0.5501086115837097,3.0596961975097656,0.00013937997573520988,-0.0063959346152842045,-2.4853971004486084,1.4999999621068127e-05,0.17781281471252441,1251.0,0.9529333114624023,0.27393317222595215
2280,0.2790326476097107,250.0,-0.06219198554754257,-0.5856225490570068,0.4729871451854706,0.22836443781852722,0.5191465616226196,3.0671615600585938,0.00016649981262162328,-0.008513717912137508,-2.4900574684143066,9.999999747378752e-06,0.17780011892318726,1337.0,0.8705997467041016,0.27738475799560547
2281,0.2797519564628601,250.0,-0.060656577348709106,-0.5719720125198364,0.47291097044944763,0.2283823937177658,0.5419611930847168,3.056015729904175,0.00014506028674077243,-0.008745186030864716,-2.489232063293457,2.2500000341096893e-05,0.177830308675766,1361.0,0.8711402416229248,0.25739479064941406
2282,0.28196069598197937,250.0,-0.0632658302783966,-0.5770686864852905,0.4702138900756836,0.2277769297361374,0.6012826561927795,3.0485153198242188,0.0001386758085573092,-0.0027816728688776493,-2.4894638061523438,9.999999747378752e-06,0.1777709722518921,1400.0,0.8925845623016357,0.20438480377197266
2283,0.28457561135292053,250.0,-0.06253333389759064,-0.5642784237861633,0.47345900535583496,0.22844576835632324,0.5053804516792297,3.0501747131347656,0.00014713314885739237,-0.006679090205579996,-2.491927146911621,9.999999747378752e-06,0.17775008082389832,1285.0,0.9261181354522705,0.26864051818847656
2284,0.2867983281612396,250.0,-0.0626925379037857,-0.5657113790512085,0.4758021831512451,0.22867122292518616,0.5122368335723877,3.058317184448242,0.00014687562361359596,-0.0038878803607076406,-2.4924280643463135,2.2500000341096893e-05,0.17769628763198853,1268.0,0.9500279426574707,0.2607088088989258
2285,0.29266953468322754,250.0,-0.06135862320661545,-0.5752813816070557,0.4733656346797943,0.22842735052108765,0.5247771739959717,3.058077573776245,0.0001217827302752994,-0.006856128573417664,-2.500019073486328,3.3749998692655936e-05,0.177476167678833,1287.0,0.9317741394042969,0.2611067295074463
2286,0.30115315318107605,250.0,-0.06244572252035141,-0.5651964545249939,0.4759252071380615,0.22880032658576965,0.5611534118652344,3.0503883361816406,0.00036135423579253256,-0.006736431736499071,-2.5070738792419434,2.2500000341096893e-05,0.17739902436733246,1261.0,0.969527006149292,0.248215913772583
2287,0.29596853256225586,250.0,-0.06381013244390488,-0.6121759414672852,0.47432518005371094,0.2284652441740036,0.6086241006851196,3.0038247108459473,0.00021205010125413537,-0.008043650537729263,-2.5089962482452393,1.4999999621068127e-05,0.17738524079322815,1282.0,0.9178464412689209,0.2795584201812744
2288,0.2950626015663147,250.0,-0.06137610226869583,-0.5830207467079163,0.47228512167930603,0.22821103036403656,0.5558099746704102,3.0670266151428223,0.00016187132860068232,-0.0067344666458666325,-2.508664608001709,2.2500000341096893e-05,0.1774100661277771,1237.0,1.0189368724822998,0.2226409912109375
2289,0.29740408062934875,250.0,-0.061579637229442596,-0.5755419135093689,0.4701283574104309,0.2277497947216034,0.5525451898574829,3.071861982345581,0.00014731627015862614,-0.00817239098250866,-2.506216049194336,3.3749998692655936e-05,0.17746379971504211,1329.0,0.9216289520263672,0.23407959938049316
2290,0.29354557394981384,250.0,-0.06236521154642105,-0.592552125453949,0.4754771590232849,0.22845768928527832,0.5761649012565613,3.0581021308898926,0.0001522047386970371,-0.0003607151156757027,-2.505718469619751,9.999999747378752e-06,0.17743974924087524,1309.0,0.9238669872283936,0.24898958206176758
2291,0.2957151532173157,250.0,-0.06304410099983215,-0.5752912759780884,0.4801028370857239,0.22959256172180176,0.5181100964546204,3.070577621459961,0.00018220413767267019,-0.0038122928235679865,-2.5082802772521973,2.2500000341096893e-05,0.17732948064804077,1348.0,0.869732141494751,0.2695019245147705
2292,0.30164894461631775,250.0,-0.06065418943762779,-0.5730890035629272,0.471539705991745,0.22805330157279968,0.5731986165046692,3.0573501586914062,0.00017666140047367662,-0.004803481511771679,-2.5136795043945312,2.2500000341096893e-05,0.17727598547935486,1263.0,0.9479551315307617,0.26765918731689453
2293,0.3096557855606079,250.0,-0.059329502284526825,-0.5719292163848877,0.47712191939353943,0.22911612689495087,0.5714845061302185,3.06648588180542,0.00013825211499352008,-0.008480007760226727,-2.513840913772583,3.3749998692655936e-05,0.17728585004806519,1268.0,0.9522130489349365,0.2586824893951416
2294,0.31076332926750183,250.0,-0.06164994835853577,-0.5734202265739441,0.47369131445884705,0.22850769758224487,0.5268994569778442,3.0589256286621094,0.0001744864712236449,-0.006033279001712799,-2.514601945877075,9.999999747378752e-06,0.17726752161979675,1363.0,0.8579003810882568,0.26862430572509766
2295,0.3115602433681488,250.0,-0.061418093740940094,-0.5772325396537781,0.4749104380607605,0.22865483164787292,0.5921578407287598,3.038201093673706,0.00016584846889600158,-0.0006089351372793317,-2.5153212547302246,9.999999747378752e-06,0.17725202441215515,1275.0,0.9440333843231201,0.26030969619750977
2296,0.31309184432029724,250.0,-0.062238793820142746,-0.5883654952049255,0.4735035300254822,0.22837214171886444,0.5598800182342529,3.072223424911499,0.00014378453488461673,-0.0013483006041496992,-2.5162816047668457,9.999999747378752e-06,0.1772145926952362,1257.0,0.9581904411315918,0.26352453231811523
2297,0.3025570511817932,250.0,-0.06101921945810318,-0.6214798092842102,0.476013720035553,0.22881262004375458,0.5116276144981384,3.0203304290771484,0.00021808804012835026,-0.008736798539757729,-2.517822742462158,9.999999747378752e-06,0.17718780040740967,1304.0,0.9029140472412109,0.27438783645629883
2298,0.3046971261501312,250.0,-0.06067448481917381,-0.5846627950668335,0.4851394593715668,0.22984331846237183,0.4980931878089905,3.036879539489746,0.00017607311019673944,-0.008523558266460896,-2.5199551582336426,9.999999747378752e-06,0.17711296677589417,1291.0,0.9243452548980713,0.26523900032043457
2299,0.3015725910663605,250.0,-0.06201041489839554,-0.572854220867157,0.48257407546043396,0.22984449565410614,0.5827219486236572,3.054537296295166,0.00014822609955444932,-0.007584553677588701,-2.5233309268951416,1.4999999621068127e-05,0.17705516517162323,1295.0,0.9235565662384033,0.2623317241668701
2300,0.3010525107383728,250.0,-0.06248662993311882,-0.5686986446380615,0.4711359441280365,0.2279176563024521,0.5798130035400391,3.0707690715789795,0.00013147281424608082,-0.011515320278704166,-2.5273358821868896,3.3749998692655936e-05,0.17687910795211792,1317.0,0.9360010623931885,0.22953033447265625
2301,0.30281656980514526,250.0,-0.06289152055978775,-0.5790783762931824,0.4770660400390625,0.2288355827331543,0.5244619846343994,3.0657546520233154,0.00023243360919877887,-0.012586837634444237,-2.537625789642334,9.999999747378752e-06,0.17673198878765106,1272.0,0.9277894496917725,0.2795596122741699
2302,0.3003896474838257,250.0,-0.062027208507061005,-0.5762866735458374,0.4748912751674652,0.22849702835083008,0.524612307548523,3.0709805488586426,0.00014301249757409096,-0.005776443053036928,-2.540541410446167,9.999999747378752e-06,0.17666618525981903,1408.0,0.8511772155761719,0.23952484130859375
2303,0.2985253930091858,250.0,-0.06280948221683502,-0.5854048728942871,0.4682174324989319,0.22733178734779358,0.5906957983970642,3.0655455589294434,0.00013280041457619518,-0.007950595580041409,-2.5445613861083984,1.4999999621068127e-05,0.17657914757728577,1383.0,0.9289791584014893,0.1812291145324707
2304,0.30368322134017944,250.0,-0.061751898378133774,-0.5760949850082397,0.4707593619823456,0.22788628935813904,0.5468727350234985,3.0579962730407715,0.00022177940991241485,-0.008048731833696365,-2.5459165573120117,5.062499985797331e-05,0.17659775912761688,1409.0,0.8469796180725098,0.24280571937561035
2305,0.30659210681915283,250.0,-0.06247435137629509,-0.5773394107818604,0.4735508859157562,0.22816252708435059,0.5684040188789368,3.056145668029785,0.00020872689492534846,-0.005721696186810732,-2.544665575027466,5.062499985797331e-05,0.17655834555625916,1316.0,0.9009981155395508,0.26602935791015625
2306,0.3131069839000702,250.0,-0.061117302626371384,-0.6004414558410645,0.47252440452575684,0.2282327115535736,0.5959736108779907,3.067387580871582,0.0001611490297364071,-0.00169286853633821,-2.5472359657287598,9.999999747378752e-06,0.17651838064193726,1265.0,0.9607598781585693,0.25298047065734863
2307,0.31497177481651306,250.0,-0.061202287673950195,-0.5702779293060303,0.4703710675239563,0.22778871655464172,0.5606378316879272,3.0764575004577637,0.00021197155001573265,-0.007896407507359982,-2.550421714782715,9.999999747378752e-06,0.17643222212791443,1348.0,0.8845226764678955,0.2544214725494385
2308,0.3150084316730499,250.0,-0.06009548529982567,-0.5761440992355347,0.4727036952972412,0.22833138704299927,0.580858051776886,3.0856056213378906,0.00020784273510798812,-0.006478369701653719,-2.5529916286468506,9.999999747378752e-06,0.17639589309692383,1335.0,0.8737049102783203,0.27665042877197266
2309,0.31361231207847595,250.0,-0.06334376335144043,-0.5689840912818909,0.4772230088710785,0.22903603315353394,0.5384472608566284,3.067953586578369,0.0001641634589759633,-0.004070805851370096,-2.55377459526062,3.3749998692655936e-05,0.1763828694820404,1396.0,0.8727352619171143,0.22740697860717773
2310,0.30602166056632996,250.0,-0.06209392845630646,-0.6037501096725464,0.4717014729976654,0.2280413806438446,0.5562687516212463,3.0778777599334717,0.000188558959052898,-0.008474111557006836,-2.5543155670166016,2.2500000341096893e-05,0.1763656586408615,1314.0,0.9024386405944824,0.26627278327941895
2311,0.3163567781448364,250.0,-0.06151108071208,-0.5749145150184631,0.4730508327484131,0.2283945381641388,0.5566624999046326,3.066429615020752,0.00016503408551216125,-0.0027905369643121958,-2.5558300018310547,9.999999747378752e-06,0.17629873752593994,1511.0,0.8277966976165771,0.18850970268249512
2312,0.31706154346466064,250.0,-0.06092097610235214,-0.576791524887085,0.47191721200942993,0.22809402644634247,0.5244541168212891,3.0590457916259766,0.00016377485007978976,-0.0026777884922921658,-2.5576858520507812,2.2500000341096893e-05,0.17628368735313416,1375.0,0.8711929321289062,0.24550843238830566
2313,0.31994321942329407,250.0,-0.06089859455823898,-0.5672370791435242,0.4736038148403168,0.22850048542022705,0.5471166968345642,3.064267873764038,0.00011566781176952645,-0.006765201687812805,-2.5580642223358154,9.999999747378752e-06,0.17626628279685974,1390.0,0.8593711853027344,0.24538779258728027
2314,0.3194935619831085,250.0,-0.06058332324028015,-0.5828317403793335,0.4731142520904541,0.22837184369564056,0.5783740878105164,3.0811514854431152,0.00018542760517448187,-0.009023957885801792,-2.5593013763427734,1.4999999621068127e-05,0.17624032497406006,1423.0,0.8381979465484619,0.2410135269165039
2315,0.31961122155189514,250.0,-0.060393065214157104,-0.5863306522369385,0.4718542993068695,0.22814731299877167,0.5792224407196045,3.0812835693359375,0.00018143323541153222,-0.006049238611012697,-2.5596415996551514,2.2500000341096893e-05,0.1762283742427826,1332.0,0.9271173477172852,0.22577857971191406
2316,0.3133997619152069,250.0,-0.06103747710585594,-0.5921025276184082,0.47147080302238464,0.22799450159072876,0.49104174971580505,3.0749263763427734,0.00023288837110158056,-0.010998787358403206,-2.559563398361206,9.999999747378752e-06,0.1762353777885437,1463.0,0.8233842849731445,0.22646665573120117
2317,0.3122239410877228,250.0,-0.062102459371089935,-0.5761197805404663,0.47361844778060913,0.22849678993225098,0.5769824981689453,3.077200412750244,0.00015968421939760447,-0.008340833708643913,-2.561107635498047,3.3749998692655936e-05,0.17613178491592407,1331.0,0.8821728229522705,0.27112436294555664
2318,0.3125686049461365,250.0,-0.06139586493372917,-0.5694679021835327,0.482259601354599,0.22972910106182098,0.5201911926269531,3.0612571239471436,0.00025331665528938174,-0.007015140261501074,-2.568938732147217,2.2500000341096893e-05,0.17592716217041016,1304.0,0.9082889556884766,0.26914501190185547
2319,0.31690216064453125,250.0,-0.060631684958934784,-0.5831601619720459,0.4824203848838806,0.22969874739646912,0.6019313335418701,3.0790419578552246,0.000196946450159885,-0.0028409354854375124,-2.575474739074707,3.3749998692655936e-05,0.17583970725536346,1289.0,0.9404151439666748,0.25110840797424316
2320,0.31276971101760864,250.0,-0.06116582080721855,-0.5824335813522339,0.47044652700424194,0.22783231735229492,0.5793196558952332,3.0615272521972656,0.00015904713654890656,-0.00904510635882616,-2.5793793201446533,2.2500000341096893e-05,0.17573152482509613,1385.0,0.8644740581512451,0.24401473999023438
2321,0.31362593173980713,250.0,-0.06092452257871628,-0.6027694940567017,0.47325679659843445,0.22836481034755707,0.5172328948974609,3.1023178100585938,0.0001557586365379393,-0.005838312208652496,-2.5849711894989014,2.2500000341096893e-05,0.1755995750427246,1281.0,0.9378724098205566,0.2607231140136719
2322,0.3083858788013458,250.0,-0.06094532832503319,-0.5905863642692566,0.46992743015289307,0.2277282178401947,0.6211027503013611,3.077287197113037,0.00014911321341060102,-0.00987519882619381,-2.590430736541748,9.999999747378752e-06,0.1754915416240692,1280.0,0.9242887496948242,0.2753572463989258
2323,0.30708810687065125,250.0,-0.060433097183704376,-0.5798170566558838,0.4720252454280853,0.22796371579170227,0.6208004951477051,3.079986095428467,0.00019713172514457256,-0.00871577113866806,-2.5953421592712402,2.2500000341096893e-05,0.17534786462783813,1237.0,0.9639313220977783,0.27744388580322266
2324,0.30497288703918457,250.0,-0.05900390073657036,-0.5754982233047485,0.47668489813804626,0.2289917767047882,0.5302572846412659,3.0720138549804688,0.00013019204197917134,-0.006472463719546795,-2.60259747505188,2.2500000341096893e-05,0.17525282502174377,1239.0,0.9644513130187988,0.275066614151001
2325,0.3021092116832733,250.0,-0.05824090540409088,-0.5977621078491211,0.4762835204601288,0.22902004420757294,0.5233199000358582,3.0718793869018555,0.00016613637853879482,-0.005495193414390087,-2.604806423187256,2.2500000341096893e-05,0.17519041895866394,1280.0,0.929358959197998,0.2701296806335449
2326,0.30464547872543335,250.0,-0.059315018355846405,-0.5801156163215637,0.484815776348114,0.22990387678146362,0.5168575048446655,3.0745506286621094,0.00011940600961679593,-0.0075227366760373116,-2.6112282276153564,3.3749998692655936e-05,0.1749894618988037,1287.0,0.9095604419708252,0.28388261795043945
2327,0.30455291271209717,250.0,-0.059939801692962646,-0.5818948149681091,0.47766613960266113,0.2290457785129547,0.5960140228271484,3.0727927684783936,0.00012310617603361607,-0.00523550808429718,-2.6190390586853027,2.2500000341096893e-05,0.17492806911468506,1302.0,0.9175031185150146,0.2614920139312744
2328,0.30228671431541443,250.0,-0.06036582589149475,-0.5875490307807922,0.4731632173061371,0.22836288809776306,0.6208290457725525,3.082289218902588,0.00017514493083581328,-0.0034851927775889635,-2.6191539764404297,9.999999747378752e-06,0.1749155968427658,1251.0,0.9568781852722168,0.27087831497192383
2329,0.3057887554168701,250.0,-0.05815092846751213,-0.5783902406692505,0.4763389527797699,0.229021355509758,0.5256339907646179,3.065711498260498,0.00015463832824025303,-0.007051929831504822,-2.621227979660034,2.2500000341096893e-05,0.17483846843242645,1290.0,0.9153258800506592,0.27445220947265625
2330,0.31243255734443665,250.0,-0.060855403542518616,-0.5703872442245483,0.477301687002182,0.22884678840637207,0.5358352065086365,3.0575947761535645,0.00011631818779278547,-0.005210217088460922,-2.623021125793457,1.4999999621068127e-05,0.1748504340648651,1412.0,0.8853151798248291,0.20200371742248535
2331,0.3118758499622345,250.0,-0.06034906208515167,-0.5856858491897583,0.48095080256462097,0.22960656881332397,0.5541969537734985,3.059988498687744,0.00014000543160364032,-0.0056039015762507915,-2.621974229812622,3.3749998692655936e-05,0.17486058175563812,1410.0,0.8514847755432129,0.23747825622558594
2332,0.31540948152542114,250.0,-0.05934462696313858,-0.5739290714263916,0.47581911087036133,0.22875623404979706,0.573776125907898,3.075697898864746,0.00015600213373545557,-0.0045414576306939125,-2.6235949993133545,2.2500000341096893e-05,0.17480716109275818,1417.0,0.8426370620727539,0.24133944511413574
2333,0.3177580237388611,250.0,-0.060210227966308594,-0.5666922330856323,0.4749126136302948,0.228721484541893,0.5510194897651672,3.081341505050659,0.00018022037693299353,-0.00480119651183486,-2.625420093536377,1.4999999621068127e-05,0.1747664511203766,1459.0,0.7998447418212891,0.2528986930847168
2334,0.3223530650138855,250.0,-0.06103033944964409,-0.5654668807983398,0.47527438402175903,0.22860705852508545,0.5708813667297363,3.075169324874878,0.00015851602074690163,0.0009466692572459579,-2.627054452896118,9.999999747378752e-06,0.17474159598350525,1474.0,0.7910096645355225,0.25037169456481934
2335,0.32206836342811584,250.0,-0.06166955828666687,-0.5733057856559753,0.475155770778656,0.2286030501127243,0.5822378396987915,3.075432777404785,0.0001476196339353919,-0.0036201400216668844,-2.6263179779052734,2.2500000341096893e-05,0.17479978501796722,1347.0,0.8585290908813477,0.28096890449523926
2336,0.3215775191783905,250.0,-0.06087109446525574,-0.5729576945304871,0.4794735312461853,0.22939877212047577,0.6158344149589539,3.0621001720428467,0.0001530888257548213,-0.013679933734238148,-2.6227033138275146,9.999999747378752e-06,0.17482900619506836,1290.0,0.9369127750396729,0.2529170513153076
2337,0.3281720280647278,250.0,-0.06024855002760887,-0.5880769491195679,0.47204434871673584,0.2281920611858368,0.6220906972885132,3.074702024459839,0.00011582520528463647,-0.00785417202860117,-2.625823974609375,2.2500000341096893e-05,0.17470620572566986,1367.0,0.9393808841705322,0.18402838706970215
2338,0.3355133533477783,250.0,-0.05993115156888962,-0.5649435520172119,0.47449052333831787,0.22858554124832153,0.571570098400116,3.0677132606506348,0.0001494491152698174,-0.011737811379134655,-2.6318576335906982,9.999999747378752e-06,0.17456945776939392,1428.0,0.820603609085083,0.25496530532836914
2339,0.3342108726501465,250.0,-0.06268395483493805,-0.5753085613250732,0.4779021143913269,0.2291584610939026,0.598514974117279,3.0740268230438232,0.00014169966743793339,-0.006869490724056959,-2.6402525901794434,3.3749998692655936e-05,0.1743483990430832,1549.0,0.7422583103179932,0.2492074966430664
2340,0.3388374149799347,250.0,-0.061203788965940475,-0.5649925470352173,0.48087501525878906,0.22950856387615204,0.5720754861831665,3.0672452449798584,0.00014250785170588642,-0.0007976462948136032,-2.6478214263916016,2.2500000341096893e-05,0.17423848807811737,1612.0,0.7359147071838379,0.21642065048217773
2341,0.3463630676269531,250.0,-0.06056257337331772,-0.5639976263046265,0.47875601053237915,0.22923722863197327,0.5853449702262878,3.0731849670410156,0.00013190020399633795,-0.010593659244477749,-2.6518161296844482,2.2500000341096893e-05,0.17418205738067627,1289.0,0.925213098526001,0.26566147804260254
2342,0.3459835946559906,250.0,-0.058937352150678635,-0.5751720666885376,0.47610029578208923,0.2287653386592865,0.5157299041748047,3.0621039867401123,0.00021790435130242258,-0.007677391171455383,-2.652312994003296,9.999999747378752e-06,0.17416629195213318,1315.0,0.9178216457366943,0.24945807456970215
2343,0.3498815596103668,250.0,-0.06117483973503113,-0.5678361654281616,0.4705823063850403,0.22786323726177216,0.5908814668655396,3.0670366287231445,0.0002196619607275352,-0.010636190883815289,-2.6538443565368652,2.2500000341096893e-05,0.17413541674613953,1300.0,0.9076840877532959,0.2735273838043213
2344,0.3545553982257843,250.0,-0.06131249666213989,-0.5751721262931824,0.4742063879966736,0.22859913110733032,0.559949517250061,3.056298017501831,0.00015904640895314515,-0.007536088582128286,-2.655034303665161,9.999999747378752e-06,0.17410849034786224,1368.0,0.8760385513305664,0.24675250053405762
2345,0.35632675886154175,250.0,-0.060622259974479675,-0.5711467266082764,0.475027859210968,0.2286996841430664,0.631165623664856,3.064702033996582,0.0001749338407535106,-0.010823288932442665,-2.6565322875976562,9.999999747378752e-06,0.17405742406845093,1365.0,0.8665518760681152,0.25812649726867676
2346,0.35120514035224915,250.0,-0.059630490839481354,-0.5899680852890015,0.47340548038482666,0.22843396663665771,0.6053765416145325,3.0691335201263428,0.00015451373474206775,-0.003722972236573696,-2.659061908721924,2.2500000341096893e-05,0.1739993542432785,1416.0,0.8326268196105957,0.25150632858276367
2347,0.34593966603279114,250.0,-0.06096138805150986,-0.5691925883293152,0.4714144468307495,0.22801539301872253,0.6146701574325562,3.0669894218444824,0.00017650455993134528,-0.008807116188108921,-2.661688804626465,2.2500000341096893e-05,0.17390403151512146,1476.0,0.7778902053833008,0.26274776458740234
2348,0.35234951972961426,250.0,-0.06063656136393547,-0.5707831382751465,0.47229593992233276,0.2281053364276886,0.569104015827179,3.066819667816162,0.00019234592036809772,-0.006530198734253645,-2.6658058166503906,9.999999747378752e-06,0.1738576889038086,1359.0,0.8774371147155762,0.2520105838775635
2349,0.3476179838180542,250.0,-0.05880523845553398,-0.5731375813484192,0.4743427634239197,0.22846361994743347,0.5617905855178833,3.061577558517456,0.00026782540953718126,-0.0067691495642066,-2.6659576892852783,9.999999747378752e-06,0.173855721950531,1431.0,0.8361310958862305,0.23680424690246582
2350,0.34258559346199036,250.0,-0.06062217801809311,-0.5963824391365051,0.47203224897384644,0.22818349301815033,0.52071613073349,3.047576904296875,0.00026888304273597896,-0.004099875222891569,-2.667106866836548,1.4999999621068127e-05,0.17382673919200897,1256.0,0.9545543193817139,0.26830148696899414
2351,0.3356770873069763,250.0,-0.059680741280317307,-0.5948056578636169,0.4723767638206482,0.22824153304100037,0.5713024139404297,3.055570125579834,0.00012398426770232618,-0.009113654494285583,-2.669306516647339,9.999999747378752e-06,0.17375656962394714,1269.0,0.9433972835540771,0.2661478519439697
2352,0.3340424597263336,250.0,-0.060173146426677704,-0.56700199842453,0.47563907504081726,0.2288479059934616,0.6190295219421387,3.0521464347839355,0.00013369566295295954,-0.006808465346693993,-2.6727793216705322,3.3749998692655936e-05,0.17371253669261932,1262.0,0.943591833114624,0.27335667610168457
2353,0.33104464411735535,250.0,-0.059744693338871,-0.5780767798423767,0.47081372141838074,0.22791314125061035,0.5719284415245056,3.0497031211853027,0.00013382114411797374,-0.00755855580791831,-2.676161766052246,2.2500000341096893e-05,0.1735515594482422,1300.0,0.9043745994567871,0.27680230140686035
2354,0.3265632092952728,250.0,-0.06044064462184906,-0.5708441734313965,0.46925079822540283,0.2275974452495575,0.6283974051475525,3.0655314922332764,0.00018035949324257672,-0.0069538988173007965,-2.680938243865967,9.999999747378752e-06,0.17353211343288422,1287.0,0.9221639633178711,0.2709531784057617
2355,0.3292529284954071,250.0,-0.05831398814916611,-0.5586846470832825,0.46878302097320557,0.22748112678527832,0.6143133640289307,3.0458216667175293,0.00015457274275831878,-0.0060104429721832275,-2.680309295654297,1.4999999621068127e-05,0.17353761196136475,1281.0,0.9269039630889893,0.27192020416259766
2356,0.32501477003097534,250.0,-0.05936534330248833,-0.5683243870735168,0.47060972452163696,0.22787678241729736,0.609782338142395,3.0611634254455566,0.0001361071626888588,-0.007112269755452871,-2.680405855178833,1.4999999621068127e-05,0.17353413999080658,1297.0,0.9026293754577637,0.2810938358306885
2357,0.3218725919723511,250.0,-0.05837656185030937,-0.5685192346572876,0.47055038809776306,0.2278539538383484,0.5419285297393799,3.0736653804779053,0.0001272822410101071,-0.00848864484578371,-2.680286407470703,3.3749998692655936e-05,0.17353633046150208,1279.0,0.9412126541137695,0.25901341438293457
